fen
b9/1b1b4wb/4bbwb2/w1w3b3/2w1wb4/3wb1b3/b1wbw1b2b/1ww2w3w/10/w9 [w] 29 - b60 - w35
======
10/10/10/10/10/3b6/10/10/10/10 [w] 1 - b53 - w54
10/10/10/10/10/3bw5/10/10/10/10 [w] 2 - w54 - w44
10/10/10/10/4w5/3bw5/10/10/10/10 [b] 3 - w44 - b64
10/10/10/10/4w5/3bw5/4b5/10/10/10 [b] 4 - b64 - b63
10/10/10/10/4w5/3bw5/3bb5/10/10/10 [w] 5 - b63 - w30
10/10/10/w9/4w5/3bw5/3bb5/10/10/10 [w] 6 - w30 - w65
10/10/10/w9/4w5/3bw5/3bbw4/10/10/10 [b] 7 - w65 - b43
10/10/10/w9/3bw5/3bw5/3bbw4/10/10/10 [b] 8 - b43 - b33
10/10/10/w2b6/3bw5/3bw5/3bbw4/10/10/10 [w] 9 - b33 - w93
10/10/10/w2b6/3bw5/3bw5/3bbw4/10/10/3w6 [w] 10 - w93 - w23
10/10/3w6/w2b6/3bw5/3bw5/3bbw4/10/10/3w6 [b] 11 - w23 - b73
10/10/3w6/w2b6/3bw5/3bw5/3bbw4/3b6/10/3w6 [b] 12 - b73 - b42
10/10/3w6/w2b6/2bbw5/3bw5/3bbw4/3b6/10/3w6 [w] 13 - b42 - w18
10/8w1/3w6/w2b6/2bbw5/3bw5/3bbw4/3b6/10/3w6 [w] 14 - w18 - w83
10/8w1/3w6/w2b6/2bbw5/3bw5/3bbw4/3b6/3w6/3w6 [b] 15 - w83 - b75
10/8w1/3w6/w2b6/2bbw5/3bw5/3bbw4/3b1b4/3w6/3w6 [b] 16 - b75 - b31
10/8w1/3w6/wb1b6/2bbw5/3bw5/3bbw4/3b1b4/3w6/3w6 [w] 17 - b31 - w20
10/8w1/w2w6/wb1b6/2bbw5/3bw5/3bbw4/3b1b4/3w6/3w6 [w] 18 - w20 - w28
10/8w1/w2w4w1/wb1b6/2bbw5/3bw5/3bbw4/3b1b4/3w6/3w6 [b] 19 - w28 - b86
======
10/10/10/10/10/5b4/10/10/10/10 [w] 1 - b55 - w54
10/10/10/10/10/4wb4/10/10/10/10 [w] 2 - w54 - w74
10/10/10/10/10/4wb4/10/4w5/10/10 [b] 3 - w74 - b44
10/10/10/10/4b5/4wb4/10/4w5/10/10 [b] 4 - b44 - b45
10/10/10/10/4bb4/4wb4/10/4w5/10/10 [w] 5 - b45 - w95
10/10/10/10/4bb4/4wb4/10/4w5/10/5w4 [w] 6 - w95 - w43
10/10/10/10/3wbb4/4wb4/10/4w5/10/5w4 [b] 7 - w43 - b35
10/10/10/5b4/3wbb4/4wb4/10/4w5/10/5w4 [b] 8 - b35 - b96
10/10/10/5b4/3wbb4/4wb4/10/4w5/10/5wb3 [w] 9 - b96 - w33
10/10/10/3w1b4/3wbb4/4wb4/10/4w5/10/5wb3 [w] 10 - w33 - w53
10/10/10/3w1b4/3wbb4/3wwb4/10/4w5/10/5wb3 [b] 11 - w53 - b25
10/10/5b4/3w1b4/3wbb4/3wwb4/10/4w5/10/5wb3 [b] 12 - b25 - b99
10/10/5b4/3w1b4/3wbb4/3wwb4/10/4w5/10/5wb2b [w] 13 - b99 - w10
10/w9/5b4/3w1b4/3wbb4/3wwb4/10/4w5/10/5wb2b [w] 14 - w10 - w65
10/w9/5b4/3w1b4/3wbb4/3wwb4/5w4/4w5/10/5wb2b [b] 15 - w65 - b15
10/w4b4/5b4/3w1b4/3wbb4/3wwb4/5w4/4w5/10/5wb2b [b] 16 - b15 - b82
10/w4b4/5b4/3w1b4/3wbb4/3wwb4/5w4/4w5/2b7/5wb2b [w] 17 - b82 - w32
10/w4b4/5b4/2ww1b4/3wbb4/3wwb4/5w4/4w5/2b7/5wb2b [w] 18 - w32 - w22
10/w4b4/2w2b4/2ww1b4/3wbb4/3wwb4/5w4/4w5/2b7/5wb2b [b] 19 - w22 - b5
======
10/10/10/10/5b4/10/10/10/10/10 [w] 1 - b45 - w44
10/10/10/10/4wb4/10/10/10/10/10 [w] 2 - w44 - w55
10/10/10/10/4wb4/5w4/10/10/10/10 [b] 3 - w55 - b54
10/10/10/10/4wb4/4bw4/10/10/10/10 [b] 4 - b54 - b33
10/10/10/3b6/4wb4/4bw4/10/10/10/10 [w] 5 - b33 - w37
10/10/10/3b3w2/4wb4/4bw4/10/10/10/10 [w] 6 - w37 - w91
10/10/10/3b3w2/4wb4/4bw4/10/10/10/1w8 [b] 7 - w91 - b36
10/10/10/3b2bw2/4wb4/4bw4/10/10/10/1w8 [b] 8 - b36 - b63
10/10/10/3b2bw2/4wb4/4bw4/3b6/10/10/1w8 [w] 9 - b63 - w46
10/10/10/3b2bw2/4wbw3/4bw4/3b6/10/10/1w8 [w] 10 - w46 - w18
10/8w1/10/3b2bw2/4wbw3/4bw4/3b6/10/10/1w8 [b] 11 - w18 - b81
10/8w1/10/3b2bw2/4wbw3/4bw4/3b6/10/1b8/1w8 [b] 12 - b81 - b14
10/4b3w1/10/3b2bw2/4wbw3/4bw4/3b6/10/1b8/1w8 [w] 13 - b14 - w13
10/3wb3w1/10/3b2bw2/4wbw3/4bw4/3b6/10/1b8/1w8 [w] 14 - w13 - w48
10/3wb3w1/10/3b2bw2/4wbw1w1/4bw4/3b6/10/1b8/1w8 [b] 15 - w48 - b11
10/1b1wb3w1/10/3b2bw2/4wbw1w1/4bw4/3b6/10/1b8/1w8 [b] 16 - b11 - b72
======
10/10/10/10/10/5b4/10/10/10/10 [w] 1 - b55 - w45
10/10/10/10/5b4/5b4/10/10/10/10 [w] 2 - b45 - w44
10/10/10/10/4wb4/5b4/10/10/10/10 [w] 3 - w44 - w98
10/10/10/10/4wb4/5b4/10/10/10/8w1 [b] 4 - w98 - b54
10/10/10/10/4wb4/4bb4/10/10/10/8w1 [b] 5 - b54 - b11
10/1b8/10/10/4wb4/4bb4/10/10/10/8w1 [w] 6 - b11 - w36
10/1b8/10/6w3/4wb4/4bb4/10/10/10/8w1 [w] 7 - w36 - w53
10/1b8/10/6w3/4wb4/3wbb4/10/10/10/8w1 [b] 8 - w53 - b16
10/1b4b3/10/6w3/4wb4/3wbb4/10/10/10/8w1 [b] 9 - b16 - b35
10/1b4b3/10/5bw3/4wb4/3wbb4/10/10/10/8w1 [w] 10 - b35 - w63
10/1b4b3/10/5bw3/4wb4/3wbb4/3w6/10/10/8w1 [w] 11 - w63 - w65
10/1b4b3/10/5bw3/4wb4/3wbb4/3w1w4/10/10/8w1 [b] 12 - w65 - b90
10/1b4b3/10/5bw3/4wb4/3wbb4/3w1w4/10/10/b7w1 [b] 13 - b90 - b25
10/1b4b3/5b4/5bw3/4wb4/3wbb4/3w1w4/10/10/b7w1 [w] 14 - b25 - w15
10/1b3wb3/5b4/5bw3/4wb4/3wbb4/3w1w4/10/10/b7w1 [w] 15 - w15 - w43
10/1b3wb3/5b4/5bw3/3wwb4/3wbb4/3w1w4/10/10/b7w1 [b] 16 - w43 - b75
10/1b3wb3/5b4/5bw3/3wwb4/3wbb4/3w1w4/5b4/10/b7w1 [b] 17 - b75 - b69
10/1b3wb3/5b4/5bw3/3wwb4/3wbb4/3w1w3b/5b4/10/b7w1 [w] 18 - b69 - w62
10/1b3wb3/5b4/5bw3/3wwb4/3wbb4/2ww1w3b/5b4/10/b7w1 [w] 19 - w62 - w73
10/1b3wb3/5b4/5bw3/3wwb4/3wbb4/2ww1w3b/3w1b4/10/b7w1 [b] 20 - w73 - b52
10/1b3wb3/5b4/5bw3/3wwb4/2bwbb4/2ww1w3b/3w1b4/10/b7w1 [b] 21 - b52 - b33
10/1b3wb3/5b4/3b1bw3/3wwb4/2bwbb4/2ww1w3b/3w1b4/10/b7w1 [w] 22 - b33 - w83
10/1b3wb3/5b4/3b1bw3/3wwb4/2bwbb4/2ww1w3b/3w1b4/3w6/b7w1 [w] 23 - w83 - w93
======
10/10/10/10/5b4/10/10/10/10/10 [w] 1 - b45 - w55
10/10/10/10/5b4/5b4/10/10/10/10 [w] 2 - b55 - w35
10/10/10/5w4/5b4/5b4/10/10/10/10 [w] 3 - w35 - w36
10/10/10/5ww3/5b4/5b4/10/10/10/10 [b] 4 - w36 - b34
10/10/10/4bww3/5b4/5b4/10/10/10/10 [b] 5 - b34 - b44
10/10/10/4bww3/4bb4/5b4/10/10/10/10 [w] 6 - b44 - w24
10/10/4w5/4bww3/4bb4/5b4/10/10/10/10 [w] 7 - w24 - w46
10/10/4w5/4bww3/4bbw3/5b4/10/10/10/10 [b] 8 - w46 - b56
10/10/4w5/4bww3/4bbw3/5bb3/10/10/10/10 [b] 9 - b56 - b6
6b3/10/4w5/4bww3/4bbw3/5bb3/10/10/10/10 [w] 10 - b6 - w57
6b3/10/4w5/4bww3/4bbw3/5bbw2/10/10/10/10 [w] 11 - w57 - w82
6b3/10/4w5/4bww3/4bbw3/5bbw2/10/10/2w7/10 [b] 12 - w82 - b84
6b3/10/4w5/4bww3/4bbw3/5bbw2/10/10/2w1b5/10 [b] 13 - b84 - b76
6b3/10/4w5/4bww3/4bbw3/5bbw2/10/6b3/2w1b5/10 [w] 14 - b76 - w68
6b3/10/4w5/4bww3/4bbw3/5bbw2/8w1/6b3/2w1b5/10 [w] 15 - w68 - w64
6b3/10/4w5/4bww3/4bbw3/5bbw2/4w3w1/6b3/2w1b5/10 [b] 16 - w64 - b79
6b3/10/4w5/4bww3/4bbw3/5bbw2/4w3w1/6b2b/2w1b5/10 [b] 17 - b79 - b89
6b3/10/4w5/4bww3/4bbw3/5bbw2/4w3w1/6b2b/2w1b4b/10 [w] 18 - b89 - w13
======
9b/10/10/10/10/10/10/10/10/10 [w] 1 - b9 - w45
9b/10/10/10/5w4/10/10/10/10/10 [w] 2 - w45 - w55
9b/10/10/10/5w4/5w4/10/10/10/10 [b] 3 - w55 - b3
3b5b/10/10/10/5w4/5w4/10/10/10/10 [b] 4 - b3 - b54
3b5b/10/10/10/5w4/4bw4/10/10/10/10 [w] 5 - b54 - w65
3b5b/10/10/10/5w4/4bw4/5w4/10/10/10 [w] 6 - w65 - w75
3b5b/10/10/10/5w4/4bw4/5w4/5w4/10/10 [b] 7 - w75 - b35
3b5b/10/10/5b4/5w4/4bw4/5w4/5w4/10/10 [b] 8 - b35 - b85
3b5b/10/10/5b4/5w4/4bw4/5w4/5w4/5b4/10 [w] 9 - b85 - w44
3b5b/10/10/5b4/4ww4/4bw4/5w4/5w4/5b4/10 [w] 10 - w44 - w43
3b5b/10/10/5b4/3www4/4bw4/5w4/5w4/5b4/10 [b] 11 - w43 - b97
3b5b/10/10/5b4/3www4/4bw4/5w4/5w4/5b4/7b2 [b] 12 - b97 - b42
3b5b/10/10/5b4/2bwww4/4bw4/5w4/5w4/5b4/7b2 [w] 13 - b42 - w46
3b5b/10/10/5b4/2bwwww3/4bw4/5w4/5w4/5b4/7b2 [w] 14 - w46 - w47
3b5b/10/10/5b4/2bwwwww2/4bw4/5w4/5w4/5b4/7b2 [b] 15 - w47 - b98
3b5b/10/10/5b4/2bwwwww2/4bw4/5w4/5w4/5b4/7bb1 [b] 16 - b98 - b14
3b5b/4b5/10/5b4/2bwwwww2/4bw4/5w4/5w4/5b4/7bb1 [w] 17 - b14 - w48
======
10/10/10/10/5b4/10/10/10/10/10 [w] 1 - b45 - w55
10/10/10/10/5b4/5w4/10/10/10/10 [w] 2 - w55 - w54
10/10/10/10/5b4/4ww4/10/10/10/10 [b] 3 - w54 - b96
10/10/10/10/5b4/4ww4/10/10/10/6b3 [b] 4 - b96 - b56
10/10/10/10/5b4/4wwb3/10/10/10/6b3 [w] 5 - b56 - w44
10/10/10/10/4wb4/4wwb3/10/10/10/6b3 [w] 6 - w44 - w34
10/10/10/4w5/4wb4/4wwb3/10/10/10/6b3 [b] 7 - w34 - b64
10/10/10/4w5/4wb4/4wwb3/4b5/10/10/6b3 [b] 8 - b64 - b51
10/10/10/4w5/4wb4/1b2wwb3/4b5/10/10/6b3 [w] 9 - b51 - w24
10/10/4w5/4w5/4wb4/1b2wwb3/4b5/10/10/6b3 [w] 10 - w24 - w14
10/4w5/4w5/4w5/4wb4/1b2wwb3/4b5/10/10/6b3 [b] 11 - w14 - b65
10/4w5/4w5/4w5/4wb4/1b2wwb3/4bb4/10/10/6b3 [b] 12 - b65 - b76
10/4w5/4w5/4w5/4wb4/1b2wwb3/4bb4/6b3/10/6b3 [w] 13 - b76 - w4
======
10/10/10/10/10/4b5/10/10/10/10 [w] 1 - b54 - w44
10/10/10/10/4w5/4b5/10/10/10/10 [w] 2 - w44 - w45
10/10/10/10/4ww4/4b5/10/10/10/10 [b] 3 - w45 - b55
10/10/10/10/4ww4/4bb4/10/10/10/10 [b] 4 - b55 - b46
10/10/10/10/4wwb3/4bb4/10/10/10/10 [w] 5 - b46 - w56
10/10/10/10/4wwb3/4bbw3/10/10/10/10 [w] 6 - w56 - w9
9w/10/10/10/4wwb3/4bbw3/10/10/10/10 [b] 7 - w9 - b53
9w/10/10/10/4wwb3/3bbbw3/10/10/10/10 [b] 8 - b53 - b43
9w/10/10/10/3bwwb3/3bbbw3/10/10/10/10 [w] 9 - b43 - w34
9w/10/10/4w5/3bwwb3/3bbbw3/10/10/10/10 [w] 10 - w34 - w23
9w/10/3w6/4w5/3bwwb3/3bbbw3/10/10/10/10 [b] 11 - w23 - b67
9w/10/3w6/4w5/3bwwb3/3bbbw3/7b2/10/10/10 [b] 12 - b67 - b1
1b7w/10/3w6/4w5/3bwwb3/3bbbw3/7b2/10/10/10 [w] 13 - b1 - w98
1b7w/10/3w6/4w5/3bwwb3/3bbbw3/7b2/10/10/8w1 [w] 14 - w98 - w65
1b7w/10/3w6/4w5/3bwwb3/3bbbw3/5w1b2/10/10/8w1 [b] 15 - w65 - b52
1b7w/10/3w6/4w5/3bwwb3/2bbbbw3/5w1b2/10/10/8w1 [b] 16 - b52 - b51
1b7w/10/3w6/4w5/3bwwb3/1bbbbbw3/5w1b2/10/10/8w1 [w] 17 - b51 - w47
1b7w/10/3w6/4w5/3bwwbw2/1bbbbbw3/5w1b2/10/10/8w1 [w] 18 - w47 - w83
1b7w/10/3w6/4w5/3bwwbw2/1bbbbbw3/5w1b2/10/3w6/8w1 [b] 19 - w83 - b72
1b7w/10/3w6/4w5/3bwwbw2/1bbbbbw3/5w1b2/2b7/3w6/8w1 [b] 20 - b72 - b50
======
10/10/10/10/10/4b5/10/10/10/10 [w] 1 - b54 - w44
10/10/10/10/4b5/4b5/10/10/10/10 [w] 2 - b44 - w63
10/10/10/10/4b5/4b5/3w6/10/10/10 [w] 3 - w63 - w87
10/10/10/10/4b5/4b5/3w6/10/7w2/10 [b] 4 - w87 - b34
10/10/10/4b5/4b5/4b5/3w6/10/7w2/10 [b] 5 - b34 - b98
10/10/10/4b5/4b5/4b5/3w6/10/7w2/8b1 [w] 6 - b98 - w64
10/10/10/4b5/4b5/4b5/3ww5/10/7w2/8b1 [w] 7 - w64 - w24
10/10/4w5/4b5/4b5/4b5/3ww5/10/7w2/8b1 [b] 8 - w24 - b66
10/10/4w5/4b5/4b5/4b5/3ww1b3/10/7w2/8b1 [b] 9 - b66 - b91
10/10/4w5/4b5/4b5/4b5/3ww1b3/10/7w2/1b6b1 [w] 10 - b91 - w43
10/10/4w5/4b5/3wb5/4b5/3ww1b3/10/7w2/1b6b1 [w] 11 - w43 - w5
5w4/10/4w5/4b5/3wb5/4b5/3ww1b3/10/7w2/1b6b1 [b] 12 - w5 - b55
5w4/10/4w5/4b5/3wb5/4bb4/3ww1b3/10/7w2/1b6b1 [b] 13 - b55 - b99
5w4/10/4w5/4b5/3wb5/4bb4/3ww1b3/10/7w2/1b6bb [w] 14 - b99 - w52
5w4/10/4w5/4b5/3wb5/2w1bb4/3ww1b3/10/7w2/1b6bb [w] 15 - w52 - w53
5w4/10/4w5/4b5/3wb5/2wwbb4/3ww1b3/10/7w2/1b6bb [b] 16 - w53 - b33
5w4/10/4w5/3bb5/3wb5/2wwbb4/3ww1b3/10/7w2/1b6bb [b] 17 - b33 - b22
5w4/10/2b1w5/3bb5/3wb5/2wwbb4/3ww1b3/10/7w2/1b6bb [w] 18 - b22 - w0
w4w4/10/2b1w5/3bb5/3wb5/2wwbb4/3ww1b3/10/7w2/1b6bb [w] 19 - w0 - w51
w4w4/10/2b1w5/3bb5/3wb5/1wwwbb4/3ww1b3/10/7w2/1b6bb [b] 20 - w51 - b77
======
10/10/10/10/10/10/10/1b8/10/10 [w] 1 - b71 - w55
10/10/10/10/10/5w4/10/1b8/10/10 [w] 2 - w55 - w54
10/10/10/10/10/4ww4/10/1b8/10/10 [b] 3 - w54 - b66
10/10/10/10/10/4ww4/6b3/1b8/10/10 [b] 4 - b66 - b27
10/10/7b2/10/10/4ww4/6b3/1b8/10/10 [w] 5 - b27 - w56
10/10/7b2/10/10/4www3/6b3/1b8/10/10 [w] 6 - w56 - w53
10/10/7b2/10/10/3wwww3/6b3/1b8/10/10 [b] 7 - w53 - b57
10/10/7b2/10/10/3wwwwb2/6b3/1b8/10/10 [b] 8 - b57 - b75
10/10/7b2/10/10/3wwwwb2/6b3/1b3b4/10/10 [w] 9 - b75 - w32
10/10/7b2/2w7/10/3wwwwb2/6b3/1b3b4/10/10 [w] 10 - w32 - w52
10/10/7b2/2w7/10/2wwwwwb2/6b3/1b3b4/10/10 [b] 11 - w52 - b51
10/10/7b2/2w7/10/1bwwwwwb2/6b3/1b3b4/10/10 [b] 12 - b51 - b30
10/10/7b2/b1w7/10/1bwwwwwb2/6b3/1b3b4/10/10 [w] 13 - b30 - w84
10/10/7b2/b1w7/10/1bwwwwwb2/6b3/1b3b4/4w5/10 [w] 14 - w84 - w94
10/10/7b2/b1w7/10/1bwwwwwb2/6b3/1b3b4/4w5/4w5 [b] 15 - w94 - b87
10/10/7b2/b1w7/10/1bwwwwwb2/6b3/1b3b4/4w2b2/4w5 [b] 16 - b87 - b61
10/10/7b2/b1w7/10/1bwwwwwb2/1b4b3/1b3b4/4w2b2/4w5 [w] 17 - b61 - w50
10/10/7b2/b1w7/10/wbwwwwwb2/1b4b3/1b3b4/4w2b2/4w5 [w] 18 - w50 - w74
10/10/7b2/b1w7/10/wbwwwwwb2/1b4b3/1b2wb4/4w2b2/4w5 [b] 19 - w74 - b9
9b/10/7b2/b1w7/10/wbwwwwwb2/1b4b3/1b2wb4/4w2b2/4w5 [b] 20 - b9 - b81
9b/10/7b2/b1w7/10/wbwwwwwb2/1b4b3/1b2wb4/1b2w2b2/4w5 [w] 21 - b81 - w65
9b/10/7b2/b1w7/10/wbwwwwwb2/1b3wb3/1b2wb4/1b2w2b2/4w5 [w] 22 - w65 - w41
9b/10/7b2/b1w7/1w8/wbwwwwwb2/1b3wb3/1b2wb4/1b2w2b2/4w5 [b] 23 - w41 - b47
9b/10/7b2/b1w7/1w5b2/wbwwwwwb2/1b3wb3/1b2wb4/1b2w2b2/4w5 [b] 24 - b47 - b20
9b/10/b6b2/b1w7/1w5b2/wbwwwwwb2/1b3wb3/1b2wb4/1b2w2b2/4w5 [w] 25 - b20 - w43
9b/10/b6b2/b1w7/1w1w3b2/wbwwwwwb2/1b3wb3/1b2wb4/1b2w2b2/4w5 [w] 26 - w43 - w63
9b/10/b6b2/b1w7/1w1w3b2/wbwwwwwb2/1b1w1wb3/1b2wb4/1b2w2b2/4w5 [b] 27 - w63 - b77
9b/10/b6b2/b1w7/1w1w3b2/wbwwwwwb2/1b1w1wb3/1b2wb1b2/1b2w2b2/4w5 [b] 28 - b77 - b37
9b/10/b6b2/b1w4b2/1w1w3b2/wbwwwwwb2/1b1w1wb3/1b2wb1b2/1b2w2b2/4w5 [w] 29 - b37 - w21
9b/10/bw5b2/b1w4b2/1w1w3b2/wbwwwwwb2/1b1w1wb3/1b2wb1b2/1b2w2b2/4w5 [w] 30 - w21 - w83
9b/10/bw5b2/b1w4b2/1w1w3b2/wbwwwwwb2/1b1w1wb3/1b2wb1b2/1b1ww2b2/4w5 [b] 31 - w83 - b67
======
10/10/10/10/5b4/10/10/10/10/10 [w] 1 - b45 - w55
10/10/10/10/5b4/5w4/10/10/10/10 [w] 2 - w55 - w54
10/10/10/10/5b4/4ww4/10/10/10/10 [b] 3 - w54 - b66
10/10/10/10/5b4/4ww4/6b3/10/10/10 [b] 4 - b66 - b82
10/10/10/10/5b4/4ww4/6b3/10/2b7/10 [w] 5 - b82 - w56
10/10/10/10/5b4/4www3/6b3/10/2b7/10 [w] 6 - w56 - w57
10/10/10/10/5b4/4wwww2/6b3/10/2b7/10 [b] 7 - w57 - b53
10/10/10/10/5b4/3bwwww2/6b3/10/2b7/10 [b] 8 - b53 - b58
10/10/10/10/5b4/3bwwwwb1/6b3/10/2b7/10 [w] 9 - b58 - w40
10/10/10/10/w4b4/3bwwwwb1/6b3/10/2b7/10 [w] 10 - w40 - w43
10/10/10/10/w2w1b4/3bwwwwb1/6b3/10/2b7/10 [b] 11 - w43 - b51
10/10/10/10/w2w1b4/1b1bwwwwb1/6b3/10/2b7/10 [b] 12 - b51 - b36
10/10/10/6b3/w2w1b4/1b1bwwwwb1/6b3/10/2b7/10 [w] 13 - b36 - w52
10/10/10/6b3/w2w1b4/1bwbwwwwb1/6b3/10/2b7/10 [w] 14 - w52 - w30
10/10/10/w5b3/w2w1b4/1bwbwwwwb1/6b3/10/2b7/10 [b] 15 - w30 - b34
10/10/10/w3b1b3/w2w1b4/1bwbwwwwb1/6b3/10/2b7/10 [b] 16 - b34 - b44
10/10/10/w3b1b3/w2wbb4/1bwbwwwwb1/6b3/10/2b7/10 [w] 17 - b44 - w33
10/10/10/w2wb1b3/w2wbb4/1bwbwwwwb1/6b3/10/2b7/10 [w] 18 - w33 - w63
10/10/10/w2wb1b3/w2wbb4/1bwbwwwwb1/3w2b3/10/2b7/10 [b] 19 - w63 - b62
10/10/10/w2wb1b3/w2wbb4/1bwbwwwwb1/2bw2b3/10/2b7/10 [b] 20 - b62 - b35
10/10/10/w2wbbb3/w2wbb4/1bwbwwwwb1/2bw2b3/10/2b7/10 [w] 21 - b35 - w8
8w1/10/10/w2wbbb3/w2wbb4/1bwbwwwwb1/2bw2b3/10/2b7/10 [w] 22 - w8 - w37
8w1/10/10/w2wbbbw2/w2wbb4/1bwbwwwwb1/2bw2b3/10/2b7/10 [b] 23 - w37 - b26
8w1/10/6b3/w2wbbbw2/w2wbb4/1bwbwwwwb1/2bw2b3/10/2b7/10 [b] 24 - b26 - b71
======
10/10/10/10/10/5b4/10/10/10/10 [w] 1 - b55 - w1
1b8/10/10/10/10/5b4/10/10/10/10 [w] 2 - b1 - w54
1b8/10/10/10/10/4wb4/10/10/10/10 [w] 3 - w54 - w57
1b8/10/10/10/10/4wb1w2/10/10/10/10 [b] 4 - w57 - b39
1b8/10/10/9b/10/4wb1w2/10/10/10/10 [b] 5 - b39 - b45
1b8/10/10/9b/5b4/4wb1w2/10/10/10/10 [w] 6 - b45 - w44
1b8/10/10/9b/4wb4/4wb1w2/10/10/10/10 [w] 7 - w44 - w35
1b8/10/10/5w3b/4wb4/4wb1w2/10/10/10/10 [b] 8 - w35 - b68
1b8/10/10/5w3b/4wb4/4wb1w2/8b1/10/10/10 [b] 9 - b68 - b43
1b8/10/10/5w3b/3bwb4/4wb1w2/8b1/10/10/10 [w] 10 - b43 - w64
1b8/10/10/5w3b/3bwb4/4wb1w2/4w3b1/10/10/10 [w] 11 - w64 - w18
1b8/8w1/10/5w3b/3bwb4/4wb1w2/4w3b1/10/10/10 [b] 12 - w18 - b34
1b8/8w1/10/4bw3b/3bwb4/4wb1w2/4w3b1/10/10/10 [b] 13 - b34 - b52
1b8/8w1/10/4bw3b/3bwb4/2b1wb1w2/4w3b1/10/10/10 [w] 14 - b52 - w74
1b8/8w1/10/4bw3b/3bwb4/2b1wb1w2/4w3b1/4w5/10/10 [w] 15 - w74 - w84
1b8/8w1/10/4bw3b/3bwb4/2b1wb1w2/4w3b1/4w5/4w5/10 [b] 16 - w84 - b94
1b8/8w1/10/4bw3b/3bwb4/2b1wb1w2/4w3b1/4w5/4w5/4b5 [b] 17 - b94 - b25
1b8/8w1/5b4/4bw3b/3bwb4/2b1wb1w2/4w3b1/4w5/4w5/4b5 [w] 18 - b25 - w16
1b8/6w1w1/5b4/4bw3b/3bwb4/2b1wb1w2/4w3b1/4w5/4w5/4b5 [w] 19 - w16 - w24
1b8/6w1w1/4wb4/4bw3b/3bwb4/2b1wb1w2/4w3b1/4w5/4w5/4b5 [b] 20 - w24 - b61
1b8/6w1w1/4wb4/4bw3b/3bwb4/2b1wb1w2/1b2w3b1/4w5/4w5/4b5 [b] 21 - b61 - b70
======
10/10/10/10/10/5b4/10/10/10/10 [w] 1 - b55 - w54
10/10/10/10/10/4bb4/10/10/10/10 [w] 2 - b54 - w63
10/10/10/10/10/4bb4/3w6/10/10/10 [w] 3 - w63 - w56
10/10/10/10/10/4bbw3/3w6/10/10/10 [b] 4 - w56 - b53
10/10/10/10/10/3bbbw3/3w6/10/10/10 [b] 5 - b53 - b52
10/10/10/10/10/2bbbbw3/3w6/10/10/10 [w] 6 - b52 - w51
10/10/10/10/10/1wbbbbw3/3w6/10/10/10 [w] 7 - w51 - w44
10/10/10/10/4w5/1wbbbbw3/3w6/10/10/10 [b] 8 - w44 - b28
10/10/8b1/10/4w5/1wbbbbw3/3w6/10/10/10 [b] 9 - b28 - b46
10/10/8b1/10/4w1b3/1wbbbbw3/3w6/10/10/10 [w] 10 - b46 - w82
10/10/8b1/10/4w1b3/1wbbbbw3/3w6/10/2w7/10 [w] 11 - w82 - w37
10/10/8b1/7w2/4w1b3/1wbbbbw3/3w6/10/2w7/10 [b] 12 - w37 - b57
10/10/8b1/7w2/4w1b3/1wbbbbwb2/3w6/10/2w7/10 [b] 13 - b57 - b48
10/10/8b1/7w2/4w1b1b1/1wbbbbwb2/3w6/10/2w7/10 [w] 14 - b48 - w45
10/10/8b1/7w2/4wwb1b1/1wbbbbwb2/3w6/10/2w7/10 [w] 15 - w45 - w43
10/10/8b1/7w2/3wwwb1b1/1wbbbbwb2/3w6/10/2w7/10 [b] 16 - w43 - b81
10/10/8b1/7w2/3wwwb1b1/1wbbbbwb2/3w6/10/1bw7/10 [b] 17 - b81 - b42
10/10/8b1/7w2/2bwwwb1b1/1wbbbbwb2/3w6/10/1bw7/10 [w] 18 - b42 - w31
10/10/8b1/1w5w2/2bwwwb1b1/1wbbbbwb2/3w6/10/1bw7/10 [w] 19 - w31 - w29
10/10/8bw/1w5w2/2bwwwb1b1/1wbbbbwb2/3w6/10/1bw7/10 [b] 20 - w29 - b69
10/10/8bw/1w5w2/2bwwwb1b1/1wbbbbwb2/3w5b/10/1bw7/10 [b] 21 - b69 - b59
10/10/8bw/1w5w2/2bwwwb1b1/1wbbbbwb1b/3w5b/10/1bw7/10 [w] 22 - b59 - w2
2w7/10/8bw/1w5w2/2bwwwb1b1/1wbbbbwb1b/3w5b/10/1bw7/10 [w] 23 - w2 - w47
2w7/10/8bw/1w5w2/2bwwwbwb1/1wbbbbwb1b/3w5b/10/1bw7/10 [b] 24 - w47 - b17
2w7/7b2/8bw/1w5w2/2bwwwbwb1/1wbbbbwb1b/3w5b/10/1bw7/10 [b] 25 - b17 - b35
2w7/7b2/8bw/1w3b1w2/2bwwwbwb1/1wbbbbwb1b/3w5b/10/1bw7/10 [w] 26 - b35 - w18
2w7/7bw1/8bw/1w3b1w2/2bwwwbwb1/1wbbbbwb1b/3w5b/10/1bw7/10 [w] 27 - w18 - w98
2w7/7bw1/8bw/1w3b1w2/2bwwwbwb1/1wbbbbwb1b/3w5b/10/1bw7/8w1 [b] 28 - w98 - b24
2w7/7bw1/4b3bw/1w3b1w2/2bwwwbwb1/1wbbbbwb1b/3w5b/10/1bw7/8w1 [b] 29 - b24 - b62
